sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
803;SDS011;25687;49.976;8.240;2023-06-15T00:01:22;2.80;;;2.33;;
803;SDS011;25687;49.976;8.240;2023-06-15T00:03:47;8.40;;;2.53;;
803;SDS011;25687;49.976;8.240;2023-06-15T00:06:13;2.70;;;2.50;;
803;SDS011;25687;49.976;8.240;2023-06-15T00:08:38;2.40;;;2.20;;
803;SDS011;25687;49.976;8.240;2023-06-15T00:11:03;2.40;;;2.20;;
803;SDS011;25687;49.976;8.240;2023-06-15T00:13:28;2.70;;;2.50;;
803;SDS011;25687;49.976;8.240;2023-06-15T00:15:54;3.03;;;2.27;;
803;SDS011;25687;49.976;8.240;2023-06-15T00:18:20;4.47;;;2.23;;
803;SDS011;25687;49.976;8.240;2023-06-15T00:20:45;2.77;;;2.57;;
803;SDS011;25687;49.976;8.240;2023-06-15T00:23:10;3.17;;;2.87;;
803;SDS011;25687;49.976;8.240;2023-06-15T00:25:36;3.47;;;2.60;;
803;SDS011;25687;49.976;8.240;2023-06-15T00:28:01;2.60;;;2.40;;
803;SDS011;25687;49.976;8.240;2023-06-15T00:30:27;2.73;;;2.50;;
803;SDS011;25687;49.976;8.240;2023-06-15T00:32:52;2.70;;;2.47;;
803;SDS011;25687;49.976;8.240;2023-06-15T00:35:18;4.43;;;2.63;;
803;SDS011;25687;49.976;8.240;2023-06-15T00:37:43;4.57;;;2.50;;
803;SDS011;25687;49.976;8.240;2023-06-15T00:40:08;4.00;;;2.60;;
803;SDS011;25687;49.976;8.240;2023-06-15T00:42:34;3.57;;;2.57;;
803;SDS011;25687;49.976;8.240;2023-06-15T00:45:00;6.43;;;2.37;;
803;SDS011;25687;49.976;8.240;2023-06-15T00:47:26;3.30;;;2.40;;
803;SDS011;25687;49.976;8.240;2023-06-15T00:49:52;2.87;;;2.60;;
803;SDS011;25687;49.976;8.240;2023-06-15T00:52:17;2.83;;;2.57;;
803;SDS011;25687;49.976;8.240;2023-06-15T00:54:43;3.03;;;2.83;;
803;SDS011;25687;49.976;8.240;2023-06-15T00:57:10;3.77;;;2.37;;
803;SDS011;25687;49.976;8.240;2023-06-15T00:59:39;2.70;;;2.50;;
803;SDS011;25687;49.976;8.240;2023-06-15T01:02:05;2.87;;;2.33;;
803;SDS011;25687;49.976;8.240;2023-06-15T01:04:30;2.57;;;2.37;;
803;SDS011;25687;49.976;8.240;2023-06-15T01:06:57;5.80;;;2.43;;
803;SDS011;25687;49.976;8.240;2023-06-15T01:09:27;2.80;;;2.60;;
803;SDS011;25687;49.976;8.240;2023-06-15T01:11:55;2.90;;;2.40;;
803;SDS011;25687;49.976;8.240;2023-06-15T01:14:24;3.20;;;2.90;;
803;SDS011;25687;49.976;8.240;2023-06-15T01:16:52;2.83;;;2.63;;
803;SDS011;25687;49.976;8.240;2023-06-15T01:22:34;2.70;;;2.50;;
803;SDS011;25687;49.976;8.240;2023-06-15T01:28:05;2.67;;;2.47;;
803;SDS011;25687;49.976;8.240;2023-06-15T01:30:33;2.40;;;2.20;;
803;SDS011;25687;49.976;8.240;2023-06-15T01:33:02;3.27;;;2.60;;
803;SDS011;25687;49.976;8.240;2023-06-15T01:35:27;3.37;;;2.47;;
803;SDS011;25687;49.976;8.240;2023-06-15T01:37:53;3.70;;;2.43;;
803;SDS011;25687;49.976;8.240;2023-06-15T01:40:18;2.80;;;2.60;;
803;SDS011;25687;49.976;8.240;2023-06-15T01:42:43;2.60;;;2.40;;
803;SDS011;25687;49.976;8.240;2023-06-15T01:45:10;4.23;;;2.60;;
803;SDS011;25687;49.976;8.240;2023-06-15T01:47:37;2.50;;;2.30;;
803;SDS011;25687;49.976;8.240;2023-06-15T01:50:04;4.07;;;2.73;;
803;SDS011;25687;49.976;8.240;2023-06-15T01:52:30;4.53;;;2.70;;
803;SDS011;25687;49.976;8.240;2023-06-15T01:54:56;3.00;;;2.47;;
803;SDS011;25687;49.976;8.240;2023-06-15T01:57:21;2.27;;;2.10;;
803;SDS011;25687;49.976;8.240;2023-06-15T01:59:47;2.30;;;2.20;;
803;SDS011;25687;49.976;8.240;2023-06-15T02:02:12;2.90;;;2.70;;
803;SDS011;25687;49.976;8.240;2023-06-15T02:04:37;2.70;;;2.50;;
803;SDS011;25687;49.976;8.240;2023-06-15T02:07:02;2.47;;;2.27;;
803;SDS011;25687;49.976;8.240;2023-06-15T02:09:28;3.07;;;2.77;;
803;SDS011;25687;49.976;8.240;2023-06-15T02:11:53;2.90;;;2.70;;
803;SDS011;25687;49.976;8.240;2023-06-15T02:14:19;3.30;;;2.70;;
803;SDS011;25687;49.976;8.240;2023-06-15T02:16:44;3.53;;;2.43;;
803;SDS011;25687;49.976;8.240;2023-06-15T02:19:09;2.77;;;2.47;;
803;SDS011;25687;49.976;8.240;2023-06-15T02:21:35;3.40;;;2.40;;
803;SDS011;25687;49.976;8.240;2023-06-15T02:24:01;2.97;;;2.67;;
803;SDS011;25687;49.976;8.240;2023-06-15T02:26:26;3.37;;;2.80;;
803;SDS011;25687;49.976;8.240;2023-06-15T02:28:52;3.27;;;2.67;;
803;SDS011;25687;49.976;8.240;2023-06-15T02:31:17;3.50;;;2.73;;
803;SDS011;25687;49.976;8.240;2023-06-15T02:33:42;2.57;;;2.33;;
803;SDS011;25687;49.976;8.240;2023-06-15T02:36:08;4.70;;;3.00;;
803;SDS011;25687;49.976;8.240;2023-06-15T02:38:33;3.07;;;2.87;;
803;SDS011;25687;49.976;8.240;2023-06-15T02:40:59;3.33;;;3.03;;
803;SDS011;25687;49.976;8.240;2023-06-15T02:43:24;4.17;;;2.83;;
803;SDS011;25687;49.976;8.240;2023-06-15T02:45:50;4.17;;;2.40;;
803;SDS011;25687;49.976;8.240;2023-06-15T02:48:15;3.20;;;2.90;;
803;SDS011;25687;49.976;8.240;2023-06-15T02:50:40;3.80;;;2.80;;
803;SDS011;25687;49.976;8.240;2023-06-15T02:53:05;5.63;;;3.40;;
