sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
10701;SDS011;5402;50.004;8.246;2020-06-08T00:02:25;1.93;;;1.40;;
10701;SDS011;5402;50.004;8.246;2020-06-08T00:05:28;2.33;;;1.40;;
10701;SDS011;5402;50.004;8.246;2020-06-08T00:07:58;3.50;;;1.67;;
10701;SDS011;5402;50.004;8.246;2020-06-08T00:10:33;2.47;;;1.50;;
10701;SDS011;5402;50.004;8.246;2020-06-08T00:13:15;2.17;;;1.80;;
10701;SDS011;5402;50.004;8.246;2020-06-08T00:15:42;2.10;;;1.50;;
10701;SDS011;5402;50.004;8.246;2020-06-08T00:18:23;2.20;;;1.70;;
10701;SDS011;5402;50.004;8.246;2020-06-08T00:21:09;1.40;;;1.30;;
10701;SDS011;5402;50.004;8.246;2020-06-08T00:23:45;3.43;;;1.70;;
10701;SDS011;5402;50.004;8.246;2020-06-08T00:26:29;1.63;;;1.53;;
10701;SDS011;5402;50.004;8.246;2020-06-08T00:29:19;3.83;;;1.93;;
10701;SDS011;5402;50.004;8.246;2020-06-08T00:32:12;1.90;;;1.70;;
10701;SDS011;5402;50.004;8.246;2020-06-08T00:34:44;1.57;;;1.47;;
10701;SDS011;5402;50.004;8.246;2020-06-08T00:37:10;2.40;;;1.50;;
10701;SDS011;5402;50.004;8.246;2020-06-08T00:39:37;1.50;;;1.40;;
10701;SDS011;5402;50.004;8.246;2020-06-08T00:42:04;2.20;;;1.50;;
10701;SDS011;5402;50.004;8.246;2020-06-08T00:44:30;2.10;;;1.77;;
10701;SDS011;5402;50.004;8.246;2020-06-08T00:46:59;1.60;;;1.50;;
10701;SDS011;5402;50.004;8.246;2020-06-08T00:49:25;2.27;;;1.50;;
10701;SDS011;5402;50.004;8.246;2020-06-08T00:51:51;3.20;;;1.60;;
10701;SDS011;5402;50.004;8.246;2020-06-08T00:54:18;1.60;;;1.50;;
10701;SDS011;5402;50.004;8.246;2020-06-08T00:56:49;2.43;;;1.50;;
10701;SDS011;5402;50.004;8.246;2020-06-08T00:59:15;3.77;;;1.60;;
10701;SDS011;5402;50.004;8.246;2020-06-08T01:01:41;2.47;;;1.30;;
10701;SDS011;5402;50.004;8.246;2020-06-08T01:04:26;1.73;;;1.60;;
10701;SDS011;5402;50.004;8.246;2020-06-08T01:06:53;2.73;;;1.50;;
10701;SDS011;5402;50.004;8.246;2020-06-08T01:09:20;1.60;;;1.40;;
10701;SDS011;5402;50.004;8.246;2020-06-08T01:11:48;1.60;;;1.50;;
10701;SDS011;5402;50.004;8.246;2020-06-08T01:14:14;2.93;;;1.50;;
10701;SDS011;5402;50.004;8.246;2020-06-08T01:16:48;1.63;;;1.30;;
10701;SDS011;5402;50.004;8.246;2020-06-08T01:19:24;2.03;;;1.30;;
10701;SDS011;5402;50.004;8.246;2020-06-08T01:22:09;2.77;;;1.90;;
10701;SDS011;5402;50.004;8.246;2020-06-08T01:24:39;2.23;;;1.57;;
10701;SDS011;5402;50.004;8.246;2020-06-08T01:27:22;2.63;;;1.53;;
10701;SDS011;5402;50.004;8.246;2020-06-08T01:29:59;2.17;;;1.70;;
10701;SDS011;5402;50.004;8.246;2020-06-08T01:32:58;1.50;;;1.40;;
10701;SDS011;5402;50.004;8.246;2020-06-08T01:35:41;1.73;;;1.60;;
10701;SDS011;5402;50.004;8.246;2020-06-08T01:38:19;3.70;;;1.67;;
10701;SDS011;5402;50.004;8.246;2020-06-08T01:41:00;1.67;;;1.50;;
10701;SDS011;5402;50.004;8.246;2020-06-08T01:43:44;2.00;;;1.83;;
10701;SDS011;5402;50.004;8.246;2020-06-08T01:46:28;1.90;;;1.77;;
10701;SDS011;5402;50.004;8.246;2020-06-08T01:49:12;3.27;;;1.80;;
10701;SDS011;5402;50.004;8.246;2020-06-08T01:51:51;2.27;;;1.50;;
10701;SDS011;5402;50.004;8.246;2020-06-08T01:54:36;2.90;;;1.50;;
10701;SDS011;5402;50.004;8.246;2020-06-08T01:57:21;1.70;;;1.60;;
10701;SDS011;5402;50.004;8.246;2020-06-08T02:00:06;3.63;;;1.47;;
10701;SDS011;5402;50.004;8.246;2020-06-08T02:02:53;3.00;;;1.77;;
10701;SDS011;5402;50.004;8.246;2020-06-08T02:05:34;1.70;;;1.53;;
10701;SDS011;5402;50.004;8.246;2020-06-08T02:08:15;2.40;;;1.60;;
10701;SDS011;5402;50.004;8.246;2020-06-08T02:10:45;3.20;;;1.70;;
10701;SDS011;5402;50.004;8.246;2020-06-08T02:13:26;1.63;;;1.53;;
10701;SDS011;5402;50.004;8.246;2020-06-08T02:16:14;1.97;;;1.80;;
10701;SDS011;5402;50.004;8.246;2020-06-08T02:18:58;1.73;;;1.63;;
10701;SDS011;5402;50.004;8.246;2020-06-08T02:21:48;1.70;;;1.60;;
10701;SDS011;5402;50.004;8.246;2020-06-08T02:24:32;4.00;;;2.07;;
10701;SDS011;5402;50.004;8.246;2020-06-08T02:27:08;1.97;;;1.70;;
10701;SDS011;5402;50.004;8.246;2020-06-08T02:29:57;2.40;;;1.63;;
10701;SDS011;5402;50.004;8.246;2020-06-08T02:32:42;3.20;;;1.80;;
10701;SDS011;5402;50.004;8.246;2020-06-08T02:35:22;1.80;;;1.60;;
10701;SDS011;5402;50.004;8.246;2020-06-08T02:38:06;1.87;;;1.77;;
10701;SDS011;5402;50.004;8.246;2020-06-08T02:40:59;1.90;;;1.70;;
10701;SDS011;5402;50.004;8.246;2020-06-08T02:43:49;2.13;;;1.53;;
10701;SDS011;5402;50.004;8.246;2020-06-08T02:46:37;2.00;;;1.80;;
10701;SDS011;5402;50.004;8.246;2020-06-08T02:49:13;2.00;;;1.77;;
10701;SDS011;5402;50.004;8.246;2020-06-08T02:52:00;1.70;;;1.60;;
10701;SDS011;5402;50.004;8.246;2020-06-08T02:54:41;2.27;;;1.87;;
10701;SDS011;5402;50.004;8.246;2020-06-08T02:57:24;3.97;;;1.83;;
10701;SDS011;5402;50.004;8.246;2020-06-08T03:00:06;3.53;;;1.80;;
10701;SDS011;5402;50.004;8.246;2020-06-08T03:02:44;3.87;;;1.80;;
10701;SDS011;5402;50.004;8.246;2020-06-08T03:05:27;1.90;;;1.80;;
10701;SDS011;5402;50.004;8.246;2020-06-08T03:08:11;3.03;;;1.83;;
10701;SDS011;5402;50.004;8.246;2020-06-08T03:10:58;2.73;;;1.90;;
10701;SDS011;5402;50.004;8.246;2020-06-08T03:13:34;2.27;;;2.07;;
10701;SDS011;5402;50.004;8.246;2020-06-08T03:16:12;2.90;;;2.00;;
10701;SDS011;5402;50.004;8.246;2020-06-08T03:18:52;2.30;;;1.87;;
10701;SDS011;5402;50.004;8.246;2020-06-08T03:21:33;2.20;;;1.97;;
10701;SDS011;5402;50.004;8.246;2020-06-08T03:24:08;1.67;;;1.57;;
10701;SDS011;5402;50.004;8.246;2020-06-08T03:26:52;1.60;;;1.50;;
10701;SDS011;5402;50.004;8.246;2020-06-08T03:29:24;3.53;;;1.97;;
10701;SDS011;5402;50.004;8.246;2020-06-08T03:32:07;4.60;;;2.07;;
10701;SDS011;5402;50.004;8.246;2020-06-08T03:34:44;2.10;;;1.77;;
10701;SDS011;5402;50.004;8.246;2020-06-08T03:37:42;2.10;;;1.90;;
10701;SDS011;5402;50.004;8.246;2020-06-08T03:40:25;2.00;;;1.80;;
10701;SDS011;5402;50.004;8.246;2020-06-08T03:43:08;3.03;;;2.03;;
10701;SDS011;5402;50.004;8.246;2020-06-08T03:46:02;2.83;;;1.80;;
10701;SDS011;5402;50.004;8.246;2020-06-08T03:48:38;3.63;;;1.97;;
10701;SDS011;5402;50.004;8.246;2020-06-08T03:51:25;1.50;;;1.40;;
10701;SDS011;5402;50.004;8.246;2020-06-08T03:54:09;2.70;;;1.60;;
10701;SDS011;5402;50.004;8.246;2020-06-08T03:56:50;2.50;;;1.83;;
10701;SDS011;5402;50.004;8.246;2020-06-08T03:59:25;2.97;;;1.87;;
10701;SDS011;5402;50.004;8.246;2020-06-08T04:02:00;2.50;;;2.00;;
10701;SDS011;5402;50.004;8.246;2020-06-08T04:04:46;2.20;;;1.93;;
10701;SDS011;5402;50.004;8.246;2020-06-08T04:07:17;2.10;;;1.90;;
10701;SDS011;5402;50.004;8.246;2020-06-08T04:09:48;2.50;;;2.20;;
10701;SDS011;5402;50.004;8.246;2020-06-08T04:12:23;1.90;;;1.70;;
10701;SDS011;5402;50.004;8.246;2020-06-08T04:15:08;2.63;;;2.00;;
10701;SDS011;5402;50.004;8.246;2020-06-08T04:17:59;3.10;;;1.70;;
10701;SDS011;5402;50.004;8.246;2020-06-08T04:20:42;1.93;;;1.73;;
10701;SDS011;5402;50.004;8.246;2020-06-08T04:23:22;2.03;;;1.83;;
10701;SDS011;5402;50.004;8.246;2020-06-08T04:25:55;2.90;;;1.93;;
10701;SDS011;5402;50.004;8.246;2020-06-08T04:28:31;3.57;;;2.10;;
10701;SDS011;5402;50.004;8.246;2020-06-08T04:31:08;2.23;;;2.03;;
10701;SDS011;5402;50.004;8.246;2020-06-08T04:33:48;1.60;;;1.50;;
10701;SDS011;5402;50.004;8.246;2020-06-08T04:36:35;2.23;;;1.50;;
10701;SDS011;5402;50.004;8.246;2020-06-08T04:39:19;1.80;;;1.43;;
10701;SDS011;5402;50.004;8.246;2020-06-08T04:42:04;1.50;;;1.40;;
10701;SDS011;5402;50.004;8.246;2020-06-08T04:44:51;2.37;;;1.47;;
10701;SDS011;5402;50.004;8.246;2020-06-08T04:47:47;1.37;;;1.27;;
10701;SDS011;5402;50.004;8.246;2020-06-08T04:50:26;3.43;;;1.70;;
10701;SDS011;5402;50.004;8.246;2020-06-08T04:53:02;1.87;;;1.43;;
10701;SDS011;5402;50.004;8.246;2020-06-08T04:55:46;1.50;;;1.40;;
10701;SDS011;5402;50.004;8.246;2020-06-08T04:58:30;2.17;;;1.43;;
10701;SDS011;5402;50.004;8.246;2020-06-08T05:01:14;4.57;;;1.50;;
10701;SDS011;5402;50.004;8.246;2020-06-08T05:03:59;1.93;;;1.60;;
10701;SDS011;5402;50.004;8.246;2020-06-08T05:06:38;3.07;;;1.90;;
10701;SDS011;5402;50.004;8.246;2020-06-08T05:09:25;2.77;;;1.40;;
10701;SDS011;5402;50.004;8.246;2020-06-08T05:12:09;2.00;;;1.50;;
10701;SDS011;5402;50.004;8.246;2020-06-08T05:14:49;2.00;;;1.80;;
10701;SDS011;5402;50.004;8.246;2020-06-08T05:17:34;3.77;;;1.50;;
10701;SDS011;5402;50.004;8.246;2020-06-08T05:20:14;1.60;;;1.40;;
10701;SDS011;5402;50.004;8.246;2020-06-08T05:22:55;1.63;;;1.53;;
10701;SDS011;5402;50.004;8.246;2020-06-08T05:25:31;2.13;;;1.40;;
10701;SDS011;5402;50.004;8.246;2020-06-08T05:28:18;2.17;;;1.57;;
10701;SDS011;5402;50.004;8.246;2020-06-08T05:30:54;1.50;;;1.40;;
10701;SDS011;5402;50.004;8.246;2020-06-08T05:33:30;2.63;;;1.70;;
10701;SDS011;5402;50.004;8.246;2020-06-08T05:36:13;3.57;;;1.97;;
10701;SDS011;5402;50.004;8.246;2020-06-08T05:38:51;4.30;;;1.80;;
10701;SDS011;5402;50.004;8.246;2020-06-08T05:41:38;1.60;;;1.50;;
10701;SDS011;5402;50.004;8.246;2020-06-08T05:44:28;3.07;;;1.90;;
10701;SDS011;5402;50.004;8.246;2020-06-08T05:47:15;2.30;;;2.10;;
10701;SDS011;5402;50.004;8.246;2020-06-08T05:49:56;2.53;;;1.80;;
10701;SDS011;5402;50.004;8.246;2020-06-08T05:52:31;2.80;;;1.83;;
10701;SDS011;5402;50.004;8.246;2020-06-08T05:55:20;3.50;;;2.60;;
10701;SDS011;5402;50.004;8.246;2020-06-08T05:58:06;2.70;;;2.20;;
10701;SDS011;5402;50.004;8.246;2020-06-08T06:00:50;4.27;;;2.40;;
10701;SDS011;5402;50.004;8.246;2020-06-08T06:03:39;3.03;;;2.20;;
10701;SDS011;5402;50.004;8.246;2020-06-08T06:06:29;2.53;;;2.03;;
10701;SDS011;5402;50.004;8.246;2020-06-08T06:09:12;3.50;;;2.60;;
10701;SDS011;5402;50.004;8.246;2020-06-08T06:11:56;3.77;;;2.17;;
10701;SDS011;5402;50.004;8.246;2020-06-08T06:14:34;4.27;;;2.30;;
10701;SDS011;5402;50.004;8.246;2020-06-08T06:17:33;3.93;;;2.13;;
10701;SDS011;5402;50.004;8.246;2020-06-08T06:20:17;4.70;;;2.17;;
10701;SDS011;5402;50.004;8.246;2020-06-08T06:23:04;4.80;;;2.23;;
10701;SDS011;5402;50.004;8.246;2020-06-08T06:25:48;3.87;;;1.80;;
10701;SDS011;5402;50.004;8.246;2020-06-08T06:28:30;5.07;;;2.13;;
10701;SDS011;5402;50.004;8.246;2020-06-08T06:31:23;2.87;;;2.40;;
10701;SDS011;5402;50.004;8.246;2020-06-08T06:34:11;3.00;;;2.30;;
10701;SDS011;5402;50.004;8.246;2020-06-08T06:36:51;4.97;;;1.90;;
10701;SDS011;5402;50.004;8.246;2020-06-08T06:39:41;3.93;;;2.20;;
10701;SDS011;5402;50.004;8.246;2020-06-08T06:42:15;4.97;;;2.20;;
10701;SDS011;5402;50.004;8.246;2020-06-08T06:44:59;4.20;;;2.23;;
10701;SDS011;5402;50.004;8.246;2020-06-08T06:47:40;3.90;;;2.17;;
10701;SDS011;5402;50.004;8.246;2020-06-08T06:50:30;4.17;;;2.27;;
10701;SDS011;5402;50.004;8.246;2020-06-08T06:53:14;7.60;;;2.50;;
10701;SDS011;5402;50.004;8.246;2020-06-08T06:55:55;4.70;;;2.20;;
10701;SDS011;5402;50.004;8.246;2020-06-08T06:58:41;4.63;;;2.07;;
10701;SDS011;5402;50.004;8.246;2020-06-08T07:01:27;3.20;;;1.97;;
10701;SDS011;5402;50.004;8.246;2020-06-08T07:04:26;4.03;;;2.33;;
10701;SDS011;5402;50.004;8.246;2020-06-08T07:07:24;2.83;;;2.13;;
10701;SDS011;5402;50.004;8.246;2020-06-08T07:10:08;2.87;;;1.90;;
10701;SDS011;5402;50.004;8.246;2020-06-08T07:12:53;4.43;;;1.90;;
10701;SDS011;5402;50.004;8.246;2020-06-08T07:15:33;4.20;;;2.10;;
10701;SDS011;5402;50.004;8.246;2020-06-08T07:18:20;3.90;;;1.90;;
