sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
66816;SDS011;53722;49.98758134;8.27325225;2024-07-25T00:00:37;7.27;;;4.27;;
66816;SDS011;53722;49.98758134;8.27325225;2024-07-25T00:03:03;7.28;;;4.40;;
66816;SDS011;53722;49.98758134;8.27325225;2024-07-25T00:05:29;4.95;;;4.38;;
66816;SDS011;53722;49.98758134;8.27325225;2024-07-25T00:07:54;4.50;;;4.03;;
66816;SDS011;53722;49.98758134;8.27325225;2024-07-25T00:10:21;4.55;;;4.15;;
66816;SDS011;53722;49.98758134;8.27325225;2024-07-25T00:12:47;4.40;;;4.00;;
66816;SDS011;53722;49.98758134;8.27325225;2024-07-25T00:15:12;6.03;;;3.97;;
66816;SDS011;53722;49.98758134;8.27325225;2024-07-25T00:17:37;6.57;;;4.45;;
66816;SDS011;53722;49.98758134;8.27325225;2024-07-25T00:20:03;9.80;;;4.23;;
66816;SDS011;53722;49.98758134;8.27325225;2024-07-25T00:22:29;4.85;;;3.80;;
66816;SDS011;53722;49.98758134;8.27325225;2024-07-25T00:24:54;5.83;;;4.57;;
66816;SDS011;53722;49.98758134;8.27325225;2024-07-25T00:27:19;7.13;;;4.10;;
66816;SDS011;53722;49.98758134;8.27325225;2024-07-25T00:29:45;8.77;;;4.00;;
66816;SDS011;53722;49.98758134;8.27325225;2024-07-25T00:32:10;4.87;;;4.37;;
66816;SDS011;53722;49.98758134;8.27325225;2024-07-25T00:34:35;5.77;;;4.00;;
66816;SDS011;53722;49.98758134;8.27325225;2024-07-25T00:37:03;6.23;;;3.77;;
66816;SDS011;53722;49.98758134;8.27325225;2024-07-25T00:39:30;9.43;;;4.13;;
66816;SDS011;53722;49.98758134;8.27325225;2024-07-25T00:41:55;4.82;;;4.28;;
66816;SDS011;53722;49.98758134;8.27325225;2024-07-25T00:44:20;5.83;;;4.30;;
66816;SDS011;53722;49.98758134;8.27325225;2024-07-25T00:46:46;4.25;;;3.85;;
66816;SDS011;53722;49.98758134;8.27325225;2024-07-25T00:49:11;3.83;;;3.53;;
66816;SDS011;53722;49.98758134;8.27325225;2024-07-25T00:51:37;6.18;;;4.30;;
66816;SDS011;53722;49.98758134;8.27325225;2024-07-25T00:54:03;5.00;;;3.95;;
66816;SDS011;53722;49.98758134;8.27325225;2024-07-25T00:56:28;7.25;;;4.18;;
66816;SDS011;53722;49.98758134;8.27325225;2024-07-25T00:58:54;8.20;;;5.03;;
66816;SDS011;53722;49.98758134;8.27325225;2024-07-25T01:01:26;5.32;;;4.18;;
66816;SDS011;53722;49.98758134;8.27325225;2024-07-25T01:03:51;3.78;;;3.47;;
66816;SDS011;53722;49.98758134;8.27325225;2024-07-25T01:06:16;7.07;;;4.35;;
66816;SDS011;53722;49.98758134;8.27325225;2024-07-25T01:08:42;6.82;;;3.88;;
66816;SDS011;53722;49.98758134;8.27325225;2024-07-25T01:11:08;5.35;;;4.55;;
66816;SDS011;53722;49.98758134;8.27325225;2024-07-25T01:13:33;4.55;;;3.85;;
66816;SDS011;53722;49.98758134;8.27325225;2024-07-25T01:15:59;6.57;;;4.03;;
66816;SDS011;53722;49.98758134;8.27325225;2024-07-25T01:18:25;4.25;;;3.83;;
66816;SDS011;53722;49.98758134;8.27325225;2024-07-25T01:21:24;4.82;;;4.35;;
66816;SDS011;53722;49.98758134;8.27325225;2024-07-25T01:23:42;6.70;;;4.07;;
66816;SDS011;53722;49.98758134;8.27325225;2024-07-25T01:26:08;6.68;;;4.15;;
