sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
21886;SDS011;11108;49.988;8.182;2024-01-26T00:01:30;1.93;;;1.73;;
21886;SDS011;11108;49.988;8.182;2024-01-26T00:03:55;1.40;;;1.30;;
21886;SDS011;11108;49.988;8.182;2024-01-26T00:06:22;1.67;;;1.57;;
21886;SDS011;11108;49.988;8.182;2024-01-26T00:08:48;1.70;;;1.60;;
21886;SDS011;11108;49.988;8.182;2024-01-26T00:11:16;1.80;;;1.70;;
21886;SDS011;11108;49.988;8.182;2024-01-26T00:13:42;1.57;;;1.30;;
21886;SDS011;11108;49.988;8.182;2024-01-26T00:16:07;1.60;;;1.50;;
21886;SDS011;11108;49.988;8.182;2024-01-26T00:18:32;1.97;;;1.77;;
21886;SDS011;11108;49.988;8.182;2024-01-26T00:20:57;1.73;;;1.63;;
21886;SDS011;11108;49.988;8.182;2024-01-26T00:23:23;1.50;;;1.40;;
21886;SDS011;11108;49.988;8.182;2024-01-26T00:25:48;1.40;;;1.30;;
21886;SDS011;11108;49.988;8.182;2024-01-26T00:28:13;2.77;;;2.00;;
21886;SDS011;11108;49.988;8.182;2024-01-26T00:30:38;2.40;;;1.70;;
21886;SDS011;11108;49.988;8.182;2024-01-26T00:33:03;1.60;;;1.50;;
21886;SDS011;11108;49.988;8.182;2024-01-26T00:35:29;2.70;;;1.73;;
21886;SDS011;11108;49.988;8.182;2024-01-26T00:37:54;1.80;;;1.47;;
21886;SDS011;11108;49.988;8.182;2024-01-26T00:40:20;1.50;;;1.40;;
21886;SDS011;11108;49.988;8.182;2024-01-26T00:42:45;1.90;;;1.77;;
21886;SDS011;11108;49.988;8.182;2024-01-26T00:45:10;2.43;;;1.63;;
21886;SDS011;11108;49.988;8.182;2024-01-26T00:47:35;1.30;;;1.20;;
21886;SDS011;11108;49.988;8.182;2024-01-26T00:50:01;1.50;;;1.40;;
21886;SDS011;11108;49.988;8.182;2024-01-26T00:52:26;1.77;;;1.67;;
21886;SDS011;11108;49.988;8.182;2024-01-26T00:54:51;1.40;;;1.30;;
21886;SDS011;11108;49.988;8.182;2024-01-26T00:57:16;1.50;;;1.40;;
21886;SDS011;11108;49.988;8.182;2024-01-26T00:59:42;1.97;;;1.40;;
21886;SDS011;11108;49.988;8.182;2024-01-26T01:02:07;1.93;;;1.67;;
21886;SDS011;11108;49.988;8.182;2024-01-26T01:04:33;1.60;;;1.50;;
21886;SDS011;11108;49.988;8.182;2024-01-26T01:06:58;1.33;;;1.23;;
21886;SDS011;11108;49.988;8.182;2024-01-26T01:09:24;1.50;;;1.37;;
21886;SDS011;11108;49.988;8.182;2024-01-26T01:11:49;1.40;;;1.40;;
21886;SDS011;11108;49.988;8.182;2024-01-26T01:14:14;1.60;;;1.40;;
21886;SDS011;11108;49.988;8.182;2024-01-26T01:16:40;2.00;;;1.40;;
21886;SDS011;11108;49.988;8.182;2024-01-26T01:19:06;1.43;;;1.33;;
21886;SDS011;11108;49.988;8.182;2024-01-26T01:21:32;1.43;;;1.33;;
21886;SDS011;11108;49.988;8.182;2024-01-26T01:23:57;1.37;;;1.37;;
21886;SDS011;11108;49.988;8.182;2024-01-26T01:26:23;1.73;;;1.50;;
21886;SDS011;11108;49.988;8.182;2024-01-26T01:28:48;1.83;;;1.60;;
21886;SDS011;11108;49.988;8.182;2024-01-26T01:31:13;1.57;;;1.47;;
21886;SDS011;11108;49.988;8.182;2024-01-26T01:33:39;1.60;;;1.50;;
21886;SDS011;11108;49.988;8.182;2024-01-26T01:36:04;1.67;;;1.40;;
21886;SDS011;11108;49.988;8.182;2024-01-26T01:38:30;1.40;;;1.30;;
21886;SDS011;11108;49.988;8.182;2024-01-26T01:40:55;1.57;;;1.47;;
21886;SDS011;11108;49.988;8.182;2024-01-26T01:43:21;1.70;;;1.60;;
21886;SDS011;11108;49.988;8.182;2024-01-26T01:45:46;1.17;;;1.07;;
21886;SDS011;11108;49.988;8.182;2024-01-26T01:48:11;1.30;;;1.20;;
21886;SDS011;11108;49.988;8.182;2024-01-26T01:50:36;1.47;;;1.30;;
