sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
26656;SDS011;14279;50.010;8.260;2021-10-07T00:01:22;4.47;;;1.90;;
26656;SDS011;14279;50.010;8.260;2021-10-07T00:03:47;3.10;;;1.73;;
26656;SDS011;14279;50.010;8.260;2021-10-07T00:06:12;1.50;;;1.40;;
26656;SDS011;14279;50.010;8.260;2021-10-07T00:08:38;2.60;;;1.73;;
26656;SDS011;14279;50.010;8.260;2021-10-07T00:11:03;3.90;;;1.83;;
26656;SDS011;14279;50.010;8.260;2021-10-07T00:13:28;3.40;;;1.83;;
26656;SDS011;14279;50.010;8.260;2021-10-07T00:15:54;3.73;;;1.73;;
26656;SDS011;14279;50.010;8.260;2021-10-07T00:18:20;2.03;;;1.70;;
26656;SDS011;14279;50.010;8.260;2021-10-07T00:20:45;2.63;;;1.83;;
26656;SDS011;14279;50.010;8.260;2021-10-07T00:23:11;1.70;;;1.60;;
26656;SDS011;14279;50.010;8.260;2021-10-07T00:25:36;4.03;;;1.93;;
26656;SDS011;14279;50.010;8.260;2021-10-07T00:28:02;1.83;;;1.73;;
26656;SDS011;14279;50.010;8.260;2021-10-07T00:30:34;2.40;;;1.90;;
26656;SDS011;14279;50.010;8.260;2021-10-07T00:32:59;2.10;;;1.77;;
26656;SDS011;14279;50.010;8.260;2021-10-07T00:35:27;3.03;;;1.80;;
26656;SDS011;14279;50.010;8.260;2021-10-07T00:38:02;2.40;;;1.70;;
26656;SDS011;14279;50.010;8.260;2021-10-07T00:40:46;2.23;;;1.53;;
26656;SDS011;14279;50.010;8.260;2021-10-07T00:43:12;4.07;;;1.80;;
26656;SDS011;14279;50.010;8.260;2021-10-07T00:45:37;5.23;;;2.27;;
26656;SDS011;14279;50.010;8.260;2021-10-07T00:48:02;1.70;;;1.60;;
26656;SDS011;14279;50.010;8.260;2021-10-07T00:50:28;2.30;;;1.70;;
26656;SDS011;14279;50.010;8.260;2021-10-07T00:52:53;1.80;;;1.67;;
26656;SDS011;14279;50.010;8.260;2021-10-07T00:55:18;2.13;;;1.60;;
26656;SDS011;14279;50.010;8.260;2021-10-07T00:57:44;3.43;;;1.80;;
26656;SDS011;14279;50.010;8.260;2021-10-07T01:00:10;2.40;;;2.10;;
26656;SDS011;14279;50.010;8.260;2021-10-07T01:02:36;2.80;;;2.17;;
26656;SDS011;14279;50.010;8.260;2021-10-07T01:05:02;1.50;;;1.40;;
26656;SDS011;14279;50.010;8.260;2021-10-07T01:07:27;3.63;;;2.27;;
