sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
23712;SDS011;12035;49.978;8.298;2021-04-29T00:04:50;5.80;;;2.93;;
23712;SDS011;12035;49.978;8.298;2021-04-29T00:09:46;4.40;;;2.97;;
23712;SDS011;12035;49.978;8.298;2021-04-29T00:14:44;4.90;;;3.40;;
23712;SDS011;12035;49.978;8.298;2021-04-29T00:19:40;5.25;;;2.90;;
23712;SDS011;12035;49.978;8.298;2021-04-29T00:24:37;5.68;;;3.17;;
23712;SDS011;12035;49.978;8.298;2021-04-29T00:29:33;3.97;;;2.83;;
23712;SDS011;12035;49.978;8.298;2021-04-29T00:34:30;3.83;;;2.80;;
23712;SDS011;12035;49.978;8.298;2021-04-29T00:39:27;3.78;;;2.92;;
23712;SDS011;12035;49.978;8.298;2021-04-29T00:44:23;6.13;;;3.13;;
23712;SDS011;12035;49.978;8.298;2021-04-29T00:49:20;3.93;;;2.73;;
23712;SDS011;12035;49.978;8.298;2021-04-29T00:54:17;8.33;;;3.00;;
23712;SDS011;12035;49.978;8.298;2021-04-29T00:59:14;6.35;;;2.83;;
23712;SDS011;12035;49.978;8.298;2021-04-29T01:04:11;3.42;;;2.55;;
23712;SDS011;12035;49.978;8.298;2021-04-29T01:09:14;5.30;;;2.78;;
23712;SDS011;12035;49.978;8.298;2021-04-29T01:14:16;3.55;;;2.22;;
23712;SDS011;12035;49.978;8.298;2021-04-29T01:19:14;4.90;;;3.17;;
23712;SDS011;12035;49.978;8.298;2021-04-29T01:24:14;5.25;;;2.88;;
23712;SDS011;12035;49.978;8.298;2021-04-29T01:29:19;4.55;;;3.00;;
23712;SDS011;12035;49.978;8.298;2021-04-29T01:34:18;6.35;;;2.88;;
23712;SDS011;12035;49.978;8.298;2021-04-29T01:39:18;5.35;;;3.10;;
23712;SDS011;12035;49.978;8.298;2021-04-29T01:44:17;5.72;;;3.08;;
23712;SDS011;12035;49.978;8.298;2021-04-29T01:49:17;5.15;;;2.92;;
23712;SDS011;12035;49.978;8.298;2021-04-29T01:54:14;5.03;;;2.97;;
